id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
g6h18zjlri,2013-03-26,2013-03-26 23:57:33,2013-07-10,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,FR
s1x8qroau7,2013-11-11,2013-11-11 16:11:26,2013-11-12,FEMALE,22.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,IT
dbxhzf761h,2013-11-11,2013-11-11 03:36:36,,MALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
8d8gpgpwa6,2013-04-13,2013-04-13 22:45:46,2014-01-20,FEMALE,23.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,other
lp7xf8ta7g,2014-06-15,2014-06-15 20:38:52,,FEMALE,19.0,basic,0,en,remarketing,google,linked,Web,Mac Desktop,Chrome,NDF
0qgm6982qh,2013-05-08,2013-05-08 22:36:07,,FEMALE,45.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
9yjc4nq4ua,2012-05-08,2012-05-08 18:25:27,,MALE,43.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
b8kuz7hmmt,2011-05-21,2011-05-21 03:07:49,2011-06-02,-unknown-,30.0,facebook,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
febces4rq1,2013-03-12,2013-03-12 02:06:32,2013-03-14,FEMALE,30.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
4nanznsn3o,2014-05-16,2014-05-16 16:01:57,2014-05-16,MALE,31.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
1wyp79hqq5,2013-01-18,2013-01-18 08:25:58,,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
43gf6t7pwk,2011-10-06,2011-10-06 03:30:09,,FEMALE,30.0,basic,2,en,direct,direct,tracked-other,Web,iPhone,Mobile Safari,NDF
akzcrtcmp7,2012-02-29,2012-02-29 00:20:31,,FEMALE,44.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
27gpwbizsh,2013-07-11,2013-07-11 04:22:18,,FEMALE,,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,NDF
4xqp5cd4cg,2014-06-25,2014-06-25 12:02:12,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
grsl34rswl,2014-04-15,2014-04-15 21:37:00,2014-07-07,FEMALE,67.0,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Safari,other
hj9kbzbkc3,2013-08-30,2013-08-30 04:14:29,2013-09-20,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,AU
d2s5atkk9s,2013-05-31,2013-05-31 19:53:01,2013-05-31,MALE,44.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
ben9zr4o53,2014-05-10,2014-05-10 04:02:49,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
q671pxoqlx,2013-12-04,2013-12-04 02:12:43,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
3s288hiu75,2013-10-10,2013-10-10 14:55:12,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
jzxlwr5m5k,2013-06-24,2013-06-24 17:05:03,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
2o75t294sj,2012-08-09,2012-08-09 21:50:57,2013-03-21,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
rjn2dzpqkp,2013-08-21,2013-08-21 04:59:57,,FEMALE,18.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
ot40mdgv5w,2014-01-01,2014-01-01 19:19:49,2014-03-25,FEMALE,54.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
0pgd8mp7s7,2014-01-04,2014-01-04 19:11:39,2014-08-18,MALE,51.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
nko1ssc195,2013-08-14,2013-08-14 19:58:00,,FEMALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
d9nhqmx87e,2014-04-10,2014-04-10 16:57:46,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
gwj6le86r4,2012-10-23,2012-10-23 04:54:39,2012-10-23,-unknown-,,basic,12,en,api,other,untracked,iOS,iPad,-unknown-,US
z8k9h6iczx,2010-09-18,2010-09-18 21:54:11,2010-09-20,MALE,30.0,facebook,0,en,direct,direct,untracked,Web,Android Phone,Android Browser,US
d11r0nmv2t,2013-07-07,2013-07-07 11:39:44,2013-07-07,MALE,57.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,other
q22jqsz9kr,2013-08-25,2013-08-25 04:03:06,2013-08-25,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
8pci4noyen,2012-06-18,2012-06-18 16:29:00,2013-04-27,OTHER,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,FR
ekf1xfz3ri,2013-12-09,2013-12-09 17:26:31,,MALE,29.0,facebook,12,en,api,other,omg,iOS,Mac Desktop,Safari,NDF
5yi65kfb31,2013-08-05,2013-08-05 16:56:52,,-unknown-,,basic,0,en,other,padmapper,tracked-other,Web,Mac Desktop,Chrome,NDF
rl8rmnl9oc,2012-06-05,2012-06-05 00:16:02,2012-06-05,MALE,31.0,basic,0,en,sem-non-brand,vast,omg,Web,Mac Desktop,Firefox,US
txgpwf1bto,2013-08-09,2013-08-09 17:17:55,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
7o6oeqyz44,2013-02-23,2013-02-23 08:34:38,2013-03-08,MALE,52.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR
s61fdeejqq,2013-09-23,2013-09-23 18:18:03,,-unknown-,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
9tgx38no6i,2014-04-17,2014-04-17 07:46:37,2014-04-19,-unknown-,30.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US
rfarzktyyt,2011-11-14,2011-11-14 20:56:44,2011-11-14,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
i8lpre36kk,2013-07-12,2013-07-12 22:59:05,2013-07-24,FEMALE,57.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
duu2nveo2x,2013-10-26,2013-10-26 02:50:04,2013-10-26,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
yyeem3yctn,2012-07-06,2012-07-06 04:03:21,2012-07-06,MALE,46.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,CA
hf8xhfr70z,2012-11-19,2012-11-19 00:33:48,2013-01-30,MALE,44.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
1mvyt3s64z,2013-10-17,2013-10-17 02:51:25,2014-03-07,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,FR
k5iacr3man,2014-04-22,2014-04-22 03:31:06,,MALE,26.0,facebook,12,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
ba1u774phl,2011-09-30,2011-09-30 08:11:56,,FEMALE,56.0,facebook,0,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,NDF
i65o9lwzml,2012-09-05,2012-09-05 03:51:54,2012-09-10,MALE,35.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
dx7eawil2w,2014-01-23,2014-01-23 04:09:42,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
w3pwkwaexr,2013-07-04,2013-07-04 13:30:48,,MALE,25.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF
9t2odhkfd4,2013-05-07,2013-05-07 18:39:37,2013-05-24,OTHER,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
b5n9hd7ugg,2014-06-26,2014-06-26 21:07:50,,-unknown-,,basic,0,en,direct,direct,untracked,Moweb,Android Phone,Chrome Mobile,NDF
9tnxkpd2xi,2012-07-07,2012-07-07 18:23:03,2012-09-17,MALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
a6858earm8,2011-10-05,2011-10-05 19:06:26,2011-10-06,-unknown-,29.0,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Safari,US
avrwpi6haz,2013-06-06,2013-06-06 22:03:11,2013-06-08,FEMALE,37.0,facebook,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,US
yv10pitscq,2012-02-26,2012-02-26 13:11:25,,MALE,41.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
bs8on29rud,2013-11-08,2013-11-08 18:08:19,,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
agumzbgqxv,2012-12-20,2012-12-20 21:32:16,,MALE,42.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
nag6ycqyda,2013-10-31,2013-10-31 19:16:49,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
k8yceet1zn,2014-02-06,2014-02-06 06:04:52,,-unknown-,,basic,24,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,NDF
q5bz1e1dws,2013-04-20,2013-04-20 03:18:24,2013-04-22,FEMALE,61.0,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,US
zvl7wglcqm,2013-08-16,2013-08-16 20:45:52,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
majrfdi5h1,2014-03-20,2014-03-20 23:35:37,2014-03-31,MALE,29.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,other
x0fvh5ihcw,2013-08-06,2013-08-06 22:05:14,,FEMALE,51.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
efc7hjfuuj,2011-09-08,2011-09-08 08:10:05,2012-02-03,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,other
mxbork8bf5,2014-05-26,2014-05-26 01:47:51,,FEMALE,31.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
hkb7xqiol6,2012-08-28,2012-08-28 04:23:12,,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF
gu68w2fu5b,2011-01-24,2011-01-24 02:25:59,,-unknown-,44.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
trd5vho4h7,2012-06-12,2012-06-12 05:19:48,,MALE,50.0,facebook,3,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
123yc2vv3r,2012-10-30,2012-10-30 21:56:54,2013-09-13,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
yci4i8u263,2014-03-15,2014-03-15 06:27:40,2014-05-24,FEMALE,38.0,basic,24,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,US
mp7r9w7g4g,2013-04-09,2013-04-09 20:39:51,2013-04-10,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
sr90ee7ckr,2013-10-29,2013-10-29 09:45:08,,-unknown-,,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,NDF
pkmsxd8pvk,2013-06-03,2013-06-03 22:39:39,,FEMALE,43.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
6ch4c1kmpe,2012-09-03,2012-09-03 07:08:39,,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
7gtocza47w,2013-05-05,2013-05-05 13:13:23,2013-05-06,FEMALE,26.0,basic,24,en,direct,direct,untracked,Moweb,Mac Desktop,Chrome,US
ocxlrp2eiw,2012-02-09,2012-02-09 17:41:14,2012-02-26,MALE,42.0,facebook,3,en,other,craigslist,tracked-other,Web,Mac Desktop,Firefox,US
8mp2d5lem5,2014-05-05,2014-05-05 04:25:59,2014-08-08,MALE,34.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,DE
hcfwfc2wwo,2012-05-28,2012-05-28 18:56:49,2013-04-20,OTHER,33.0,facebook,0,en,other,other,untracked,Web,Mac Desktop,Chrome,ES
iemcl1fb3u,2013-05-20,2013-05-20 07:09:53,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
2g69tzc5do,2014-02-08,2014-02-08 02:45:41,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
kc5f7kr2wt,2012-07-18,2012-07-18 21:46:00,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
zfd2mf9cio,2013-12-01,2013-12-01 18:58:39,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
oqek0ow0uu,2014-04-30,2014-04-30 23:21:29,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
3j9pk8qqi6,2012-05-14,2012-05-14 21:04:59,2012-05-18,-unknown-,,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
7o009emnp7,2012-07-31,2012-07-31 07:49:57,,FEMALE,36.0,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
ok5eibd4tj,2013-12-12,2013-12-12 11:07:44,2014-03-14,FEMALE,31.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US
4tsulwfs7f,2012-09-14,2012-09-14 15:08:36,,FEMALE,47.0,facebook,3,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
58wwf96itk,2013-01-13,2013-01-13 02:04:46,,MALE,35.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
crd6ea7kvj,2013-11-21,2013-11-21 08:24:21,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
vjdq05jb7c,2013-09-01,2013-09-01 17:03:41,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
iti29tyhz6,2014-02-17,2014-02-17 00:24:06,2014-03-18,MALE,22.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
c2lmmbq0fg,2011-12-22,2011-12-22 18:12:50,,MALE,33.0,facebook,2,en,sem-brand,google,untracked,Web,iPhone,Mobile Safari,NDF
cz63ztmkpq,2014-05-28,2014-05-28 17:37:06,2014-11-19,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
r2iqce475u,2012-02-17,2012-02-17 05:44:15,2012-02-18,MALE,35.0,facebook,0,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,other
jm3nxf6h18,2013-01-25,2013-01-25 01:22:01,2013-01-25,FEMALE,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other
ir5xm7hjkq,2013-05-22,2013-05-22 09:11:39,,FEMALE,110.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
ot93otyf7v,2011-06-27,2011-06-27 21:55:03,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
3jv9drhkbw,2013-05-22,2013-05-22 23:48:32,,FEMALE,36.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
a4i9m8jvcm,2014-03-26,2014-03-26 15:39:09,2014-03-26,-unknown-,66.0,basic,24,en,direct,direct,untracked,Moweb,Android Phone,Chrome Mobile,US
zmhqxvm22p,2012-02-11,2012-02-11 22:06:47,2012-03-10,MALE,33.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other
5t9s8gulge,2011-08-21,2011-08-21 23:00:37,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zbmrupshz9,2012-06-30,2012-06-30 06:41:53,2012-07-25,MALE,30.0,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US
qdszfhmqi9,2013-12-30,2013-12-30 22:01:03,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
vs5hjfgrfq,2014-01-12,2014-01-12 19:47:23,,-unknown-,,basic,25,en,direct,direct,,iOS,Other/Unknown,-unknown-,NDF
3nzl8c5bhd,2014-03-06,2014-03-06 06:23:56,,-unknown-,,basic,0,ru,direct,direct,product,Web,Windows Desktop,Firefox,NDF
so9lxma3fv,2010-02-10,2010-02-10 05:09:27,2010-02-12,FEMALE,57.0,basic,2,en,other,craigslist,tracked-other,Web,Mac Desktop,Firefox,US
tdfen1qf3g,2014-03-14,2014-03-14 22:06:05,2014-03-14,MALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
vttwddpxq5,2014-03-25,2014-03-25 18:55:49,,-unknown-,,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF
yqvzhtff83,2012-06-05,2012-06-05 23:13:40,2012-06-07,FEMALE,27.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ot0nfczpp0,2013-09-26,2013-09-26 00:34:57,,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,iPhone,Mobile Safari,NDF
pnex0ut58h,2012-02-23,2012-02-23 18:27:08,,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
nku4o5b96x,2013-05-24,2013-05-24 01:57:08,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
sxup22warw,2013-07-15,2013-07-15 23:43:13,2013-07-16,MALE,,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
rqo5a4nioy,2014-03-16,2014-03-16 03:30:38,,FEMALE,60.0,facebook,0,en,other,other,untracked,Web,Mac Desktop,Safari,NDF
tc7vfimjaw,2012-10-04,2012-10-04 20:26:16,2012-10-05,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,other
frb6awkwbq,2014-04-28,2014-04-28 02:49:08,2014-04-28,-unknown-,32.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
hqz0grs2h9,2011-01-10,2011-01-10 08:18:08,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
y4z8knb6ks,2014-04-05,2014-04-05 16:48:47,,FEMALE,41.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF
xzgl60e3ha,2013-09-23,2013-09-23 04:10:44,2013-09-23,FEMALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
pzfs35zlvd,2014-05-15,2014-05-15 04:38:29,2014-06-10,-unknown-,34.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,other
fzy362sf43,2012-08-29,2012-08-29 06:53:52,,FEMALE,29.0,facebook,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Safari,NDF
mocbq620r9,2013-12-24,2013-12-24 19:45:36,2013-12-28,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
zf8pyvd524,2014-03-18,2014-03-18 06:31:22,,-unknown-,,basic,0,en,content,google,omg,Web,Windows Desktop,Chrome,NDF
ko6nr3jdqa,2010-05-09,2010-05-09 10:39:27,,-unknown-,,basic,2,en,seo,google,omg,Web,Windows Desktop,Chrome,NDF
3hgdy1anxg,2014-03-14,2014-03-14 18:11:44,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
8nozy6xp6z,2013-10-18,2013-10-18 21:33:12,,MALE,28.0,facebook,0,en,seo,google,linked,Web,iPad,Mobile Safari,NDF
ru6vib19se,2013-07-08,2013-07-08 15:24:51,2013-07-08,-unknown-,64.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,FR
fgthxap8kb,2013-08-19,2013-08-19 06:41:30,,FEMALE,39.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
as9wrk41jk,2012-11-12,2012-11-12 16:49:29,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
dcqj350lba,2014-06-14,2014-06-14 16:20:56,,-unknown-,,basic,0,en,sem-brand,bing,linked,Web,Mac Desktop,Safari,NDF
7xj24rz74r,2012-08-27,2012-08-27 22:26:35,2013-01-14,MALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
26yht3aum7,2012-11-03,2012-11-03 03:44:10,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
5itmm57n2z,2013-09-04,2013-09-04 16:17:04,2014-05-16,FEMALE,42.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
nx7dn6o81v,2013-01-18,2013-01-18 07:43:33,2013-01-18,MALE,29.0,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Safari,US
2kerl7ywnf,2014-03-24,2014-03-24 01:31:17,2014-03-24,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
hcqddncltr,2013-11-22,2013-11-22 19:58:51,2013-11-24,FEMALE,46.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
j62qjw38x0,2013-10-17,2013-10-17 04:52:08,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
h2b0ed6jo1,2013-09-18,2013-09-18 02:08:12,,MALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
u35baa6bji,2013-01-11,2013-01-11 19:08:35,,FEMALE,32.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
xukrkay82r,2014-06-02,2014-06-02 21:44:18,2014-06-02,FEMALE,,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
73argxt32z,2014-05-19,2014-05-19 21:57:06,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Android Tablet,IE,NDF
1q32fqutl4,2013-11-26,2013-11-26 00:54:11,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
128q0cyuxr,2014-06-24,2014-06-24 20:22:46,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
uts4vauvoz,2013-07-24,2013-07-24 21:21:42,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
2ugowmsmmy,2013-10-17,2013-10-17 20:34:16,2013-12-03,FEMALE,57.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,other
qzskzg1v8l,2012-11-04,2012-11-04 21:28:01,,-unknown-,,basic,0,en,sem-non-brand,vast,omg,Web,Windows Desktop,Firefox,NDF
ubauicme7a,2014-01-12,2014-01-12 00:18:51,2014-03-03,FEMALE,61.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,FR
km0s2u6eba,2012-08-08,2012-08-08 21:25:57,2012-08-09,-unknown-,,basic,3,en,seo,bing,linked,Web,Windows Desktop,IE,FR
9hhvbv1sh4,2014-06-16,2014-06-16 19:54:10,,FEMALE,,facebook,24,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
fgrpa34pb2,2013-12-30,2013-12-30 21:06:01,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
n0ipphv3vv,2012-04-09,2012-04-09 23:25:29,,MALE,28.0,basic,0,en,other,other,omg,Web,Windows Desktop,Firefox,NDF
4sjshmt3eu,2013-12-18,2013-12-18 04:41:53,2014-01-15,MALE,38.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
8dkigec07j,2014-03-11,2014-03-11 21:09:41,2014-03-13,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT
4xdp46xadz,2014-06-22,2014-06-22 22:53:59,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
6qpabbut5l,2014-05-26,2014-05-26 17:56:15,2014-05-26,-unknown-,31.0,basic,0,en,direct,direct,untracked,Web,iPad,Chrome Mobile,other
7709zk8k9f,2012-08-20,2012-08-20 23:53:42,,MALE,37.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
wv27bm9iea,2014-02-21,2014-02-21 18:33:17,,MALE,63.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
mqmh2odm4u,2013-08-15,2013-08-15 17:34:15,2013-08-19,FEMALE,,basic,0,en,seo,facebook,untracked,Web,Windows Desktop,Chrome,US
nkk4z39oam,2012-09-01,2012-09-01 23:00:18,,FEMALE,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
fc1169pze9,2014-05-10,2014-05-10 00:24:49,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
36dowgxotp,2013-09-28,2013-09-28 04:28:07,2013-09-30,-unknown-,,basic,0,en,seo,other,untracked,Web,Windows Desktop,Chrome,IT
m0f92doujl,2014-05-25,2014-05-25 01:38:18,2014-05-25,MALE,37.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
380iytinju,2012-09-04,2012-09-04 22:54:12,,FEMALE,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
3rchkjcn5o,2014-01-27,2014-01-27 00:47:23,,MALE,30.0,basic,25,en,direct,direct,untracked,iOS,Windows Desktop,Chrome,NDF
zo9i44l03d,2013-10-21,2013-10-21 20:52:59,2013-10-28,-unknown-,,basic,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
30tzeh8sfw,2013-08-31,2013-08-31 07:21:26,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
sj7af1nlt4,2012-11-28,2012-11-28 00:08:12,,MALE,35.0,facebook,0,pt,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF
3afi9sdj94,2013-10-19,2013-10-19 21:49:09,,-unknown-,,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,NDF
eb1c7v7o0e,2012-10-01,2012-10-01 00:31:22,,FEMALE,36.0,basic,0,en,sem-brand,google,untracked,Web,iPad,Mobile Safari,NDF
lxozcmdzw3,2014-06-23,2014-06-23 19:04:33,,FEMALE,25.0,facebook,0,en,content,google,omg,Web,Mac Desktop,Chrome,NDF
qfgzyf7xh7,2013-08-05,2013-08-05 05:38:38,2013-08-05,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
e0iawshyl9,2013-08-14,2013-08-14 23:00:06,2013-08-31,FEMALE,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
4bl6ckv7a4,2010-10-25,2010-10-25 20:31:42,2010-10-27,FEMALE,43.0,basic,0,en,content,google,,Web,Other/Unknown,-unknown-,US
3uen35s57g,2014-06-02,2014-06-02 22:20:35,,-unknown-,35.0,basic,0,en,direct,direct,untracked,Web,Android Tablet,IE,NDF
6phopwn6dd,2013-02-26,2013-02-26 23:04:05,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
zjgwi05tt2,2013-08-09,2013-08-09 08:04:36,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
9g5oiawujf,2013-06-09,2013-06-09 03:22:24,2013-06-10,MALE,53.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,IT
